split,ego_init_id,rollout,cell_id,target_style,ego_policy,full_horizon,ego_speed_mps,target_speed_mps,ego_target_distance_m,future_valid_steps,response_active,target_start_offset_m
train,10,S0_FIXED/scenario_uk_give_way_ego_init_10_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,1.1715709597216661,9.053075874117008,91.10729746319308,0.0,0.0,0.0
train,10,S0_FIXED/scenario_uk_give_way_ego_init_10_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,1.1098239000320669,9.069292145001333,92.93188740628264,0.0,0.0,0.0
train,10,S0_FIXED/scenario_uk_give_way_ego_init_10_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,1.0530741296790858,9.05529985701125,94.75477307508378,0.0,0.0,0.0
train,10,S0_FIXED/scenario_uk_give_way_ego_init_10_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,1.0067555727156345,9.055782438477557,96.58185458357512,0.0,0.0,0.0
train,10,S0_FIXED/scenario_uk_give_way_ego_init_10_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,0.9701224055960461,9.042018987933902,98.40007941723611,0.0,0.0,0.0
train,10,S0_FIXED/scenario_uk_give_way_ego_init_10_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,0.9417765305406619,9.052167028569206,100.21712452589921,0.0,0.0,0.0
train,10,S0_FIXED/scenario_uk_give_way_ego_init_10_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,0.004193102220722335,9.060884567337718,102.02628005718448,0.0,0.0,0.0
train,10,S0_FIXED/scenario_uk_give_way_ego_init_10_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,0.0008964275963673099,9.057743165704633,103.79209209750636,0.0,0.0,0.0
train,10,S0_FIXED/scenario_uk_give_way_ego_init_10_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,0.000308895594241392,9.050279710656419,105.55824909135859,0.0,0.0,0.0
train,10,S0_FIXED/scenario_uk_give_way_ego_init_10_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,0.00012170547752746608,9.049251649881537,107.32491460114767,0.0,0.0,0.0
train,10,S0_FIXED/scenario_uk_give_way_ego_init_10_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.856124583099619e-05,9.05410108488481,109.0934808314964,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,7.023117478873209,7.133129701993052,12.46933634800145,10.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,6.330358905294988,7.512459846838428,9.86788045312436,10.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,5.215577689451798,9.750767709501023,7.300189961981325,10.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,1.1083754166944677,9.918552439557363,5.451085676977811,10.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,0.2643434668189546,9.257414840383783,4.717202758456419,10.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,0.2643425660053731,8.70302391054764,4.723366410291962,10.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,0.26415399244490706,8.743288046498495,5.367602056830604,10.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,1.4612678385167053,9.194497109476142,6.521211173110827,10.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,2.3657373581048446,9.328750612584551,8.08953913444605,10.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,3.1333672026613026,9.077533723990877,9.897270264155928,10.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,3.9731163123260056,8.875320434646163,11.834719231071915,10.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,3.8957873473301032,8.956732750931721,13.888374217197686,10.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,3.4089414079611786,9.142658233644076,16.00237058231799,10.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,3.1924379964232212,9.159563065438162,18.118532996992375,10.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,3.573906621672947,9.038432121784309,20.247371676089802,10.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.9858045210914077,8.972312927246175,22.38878006142196,9.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.6640551194782955,9.02880191804577,24.54133583968927,8.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.389493074721239,9.101202011262249,26.65892843694996,7.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.2222662394790866,9.091725349995151,28.763058863852024,6.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.5441197493111143,9.036964416864128,30.835322534354408,5.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.035898288418233,9.019298553577093,32.90556353037476,4.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.14141166358348,9.050513267661277,34.98445180007822,3.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.073612830247451,9.076709747734352,37.04344985477166,2.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.158788752361639,9.065900803233323,39.06748108429597,1.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.49937781912259,9.042716980491887,41.07433988216346,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.657759483786539,9.040145874435932,43.04300597361286,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.692983139108888,9.055506706753263,44.96769667454739,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.693999610475565,9.064025879645978,46.89125992412186,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.683792387766637,9.056851387880757,48.82854397113185,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.764015324227843,9.047688485021384,50.78287618567084,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,5.027423216322286,9.048751831891368,52.75297106582385,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.98761035262799,9.055727005974436,54.735972386834895,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.846718722881591,9.058012963484106,56.72186691646551,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.626739947667347,9.054070473958614,58.70341240214814,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.410603049837475,9.050724030819634,60.67756715943948,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.207290682778301,9.052055360238567,62.64427721287585,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.008805292187752,9.05501365811147,64.60365775998966,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.805960499048404,9.055360795714119,66.55472625469841,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.5968500025122663,9.053412439192881,68.49595607755751,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.3818871243091233,9.050565287039342,70.42655743117548,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.1618207692276235,9.0460224151696,72.34607773119389,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,2.9375076858854445,9.047377629671441,74.253219113858,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,2.7099124881787033,9.058679605915174,76.14711760127929,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,2.483598815050221,9.0572584275247,78.02867160004008,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,2.270586959032549,9.052554795607653,79.89984926164995,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,2.075649899317288,9.051724433902287,81.75809154777188,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,1.7692370731879135,9.05483375844054,83.60452601664579,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,0.0021029871070139122,9.05609998343571,85.36245847303573,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,0.000979362141256778,9.054283222386168,87.10509560723025,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,0.0002997323305089418,9.052563748618123,88.84987907231718,0.0,0.0,0.0
train,11,S0_FIXED/scenario_uk_give_way_ego_init_11_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,0.00010479786369708252,9.053075872619338,90.59705148050831,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,6.189943212253092,7.1331306557685865,11.852219749890667,10.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,4.6796636674856815,7.512461277461921,9.428388707232827,10.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,0.3472513410400208,9.750768663192234,7.526871575063043,10.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,0.3396187392955343,9.918532413222655,6.073020561901171,10.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,0.3395017614728148,9.257415795168525,5.088621560659132,10.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,0.33921089092393075,8.703023910568524,4.763119362220948,10.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,1.3296420538853744,8.743287092576331,5.0927980918116,10.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,1.7830445219417304,9.194498063051727,6.053883454211371,10.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,2.2181991179381924,9.328751566414423,7.511637157467125,10.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,2.68415501357092,9.077531816787383,9.241390939691074,10.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,3.5092892378015716,8.875319480946803,11.122647145345503,10.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,4.193621354411304,8.956732750834751,13.193088807930211,10.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,4.290354303171386,9.142659187317044,15.408207091916822,10.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,3.725384394118919,9.159564019208897,17.64115645646434,10.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,3.465333864877774,9.038432121859113,19.79109069516925,10.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.863399920140365,8.972311019899184,21.94102573154893,9.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.1155818050369515,9.02880191803557,24.123100042709968,8.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.0560986142000495,9.101202011305327,26.312249808111275,7.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.8658113254434223,9.09172821109745,28.477962457387886,6.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.621219841125931,9.036965370602573,30.592293727284687,5.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.6004173095343113,9.019297599939206,32.66839725125819,4.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.018165335374388,9.05051040667949,34.72829290757221,3.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.456360467585978,9.076709747803744,36.79856460614195,2.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.5741878849635755,9.065900803315627,38.86860958275637,1.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.512680940786869,9.042717934243273,40.88831239741491,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.507914969871833,9.040146828178301,42.854748011688905,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.510121165256585,9.05550670682896,44.791101415790465,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.530338967529972,9.064025879736395,46.71642334557436,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.543567543907214,9.056850434303673,48.65706947351381,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.585061110372192,9.04768848511576,50.616375178146875,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.8453497907686796,9.048753739336009,52.588588359832094,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.981239681233279,9.055727006077584,54.578879172762086,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.830406201581382,9.058012009921267,56.57407961233443,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.602154262249526,9.05406856672596,58.56390363503325,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.37524775549131,9.050725938286146,60.54505115708406,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,4.1611151196446015,9.052057267710387,62.51745709709356,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.94785739495263,9.055011750889925,64.48114932223243,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.729813109168092,9.055359842173095,66.43502525724843,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.5059771897042955,9.05341720770349,68.3775973003619,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.277010067663834,9.050568150436069,70.30811516653095,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.0438261895733576,9.046020507814186,72.22622274967242,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,2.8074495718878008,9.047371906960361,74.13071193657744,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,2.570088829995501,9.058678652745321,76.02084299087342,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,2.3428035542524337,9.05725937825981,77.89792703318307,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,2.133540208550601,9.052557659182646,79.764410005312,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,1.943540382887357,9.05171966552741,81.61794878364341,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,1.664539920072899,9.054831852929995,83.46128291627753,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,0.0020233041232950184,9.05610189174285,85.21488272959326,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,0.0008849994594263374,9.054286084309707,86.95803269148752,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,0.0002700097090404014,9.052563749541342,88.70332025533726,0.0,0.0,0.0
train,12,S0_FIXED/scenario_uk_give_way_ego_init_12_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,9.436629396194638e-05,9.053073012505024,90.45097811996386,0.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,6.844125567811361,7.133126840848291,11.752013980970066,10.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,6.074289163740708,7.5124569857121895,9.209924938229207,10.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,3.718290507545222,9.750762941112571,6.815647171416501,10.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,0.003830509750700034,9.918335002654329,5.343216170640236,10.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,0.0033721991920819903,9.257415793985503,4.731916850650138,10.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,0.0011153561273446,8.703020095852125,4.824781403440509,10.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,0.00034360241280567076,8.743286139109912,5.499447074608967,10.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,0.00011030501291128796,9.194499016809383,6.617959949215244,10.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,3.6525403710091703e-05,9.32875251995949,8.040571160455542,10.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,0.8367611788573015,9.077531816667301,9.612572790673015,10.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,1.7792898109850832,8.875318527292954,11.328353893792876,10.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,2.5019097790996363,8.956732750914394,13.174895938020493,10.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,3.335462391464752,9.142661094666405,15.165633488210439,10.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,3.8357304340075147,9.159562111779453,17.284226296798618,10.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,1,3.6762719474751173,9.038427353424767,19.43625066350201,10.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.4286516388304364,8.972311973571777,21.553344088058356,9.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.3703308468642135,9.028803825392403,23.673172254201432,8.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.6705510106322365,9.101202964943825,25.81340004910195,7.0,0.0,0.0
train,13,S0_FIXED/scenario_uk_give_way_ego_init_13_smpc_fixed_risk,S0_FIXED,assertive_constant_speed,fixed_medium,0,3.46750572143789,9.091725350008664,27.978549269548825,6.0,0.0,0.0
