dataset,model_cell_id,seed,ego_init_id,rollout_id,rollout_macro_nll,top1_ADE,top1_FDE,full_horizon_samples,source_artifact
retrospective_heldout_full_horizon_recalibrated,transformer-h0p4-large,23,42,ego_init_42,-1.6131864606083715,0.2240837073700541,0.4165962336600345,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h0p4-large__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h0p4-large,23,43,ego_init_43,-1.910632166706244,0.20501973213218583,0.39820198810148383,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h0p4-large__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h0p4-large,23,44,ego_init_44,-1.6285702559795119,0.4168506919708566,0.8075831159541172,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h0p4-large__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h0p4-large,23,45,ego_init_45,-1.3033326530699951,0.14295933098143898,0.1730473941432156,62,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h0p4-large__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h0p4-large,37,41,ego_init_41,-1.700530260294619,0.2228650464336046,0.42645756558915043,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h0p4-large__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h0p4-large,37,42,ego_init_42,-1.7007414524004756,0.21968105120130477,0.42090619998760664,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h0p4-large__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h0p4-large,37,43,ego_init_43,-1.9192693652529607,0.20428903148435648,0.4024571817619783,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h0p4-large__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h0p4-large,37,44,ego_init_44,-1.6683450595491354,0.411057282407055,0.810487864946298,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h0p4-large__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h0p4-large,37,45,ego_init_45,-1.3052652926755972,0.13102709130720236,0.17997802438239005,62,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h0p4-large__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-large,11,41,ego_init_41,-1.4642177017277707,0.22348190707117774,0.426511832906821,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-large__lr1e-4__s11__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-large,11,42,ego_init_42,-1.5290068155086607,0.2215931711057655,0.42281086731519024,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-large__lr1e-4__s11__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-large,11,43,ego_init_43,-1.8014128992307654,0.22305042655313578,0.4585526360677177,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-large__lr1e-4__s11__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-large,11,44,ego_init_44,-1.8184022578891266,0.30325884636055706,0.6653101916646452,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-large__lr1e-4__s11__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-large,11,45,ego_init_45,-1.2274690789554161,0.14277403084039125,0.19228208973807426,62,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-large__lr1e-4__s11__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-large,23,41,ego_init_41,-1.504376930982825,0.22532543630161453,0.42757228769146177,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-large__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-large,23,42,ego_init_42,-1.502772910843718,0.2316415725077376,0.4307194391018945,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-large__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-large,23,43,ego_init_43,-1.7633649728655454,0.21211627538550148,0.41203188670104846,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-large__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-large,23,44,ego_init_44,-1.6091151806346242,0.4214909411735514,0.8205944724691984,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-large__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-large,23,45,ego_init_45,-1.2447685242341018,0.1540605034051321,0.18913762662863237,62,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-large__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-large,37,41,ego_init_41,-1.5151416157922515,0.22233339542514657,0.4269206777513002,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-large__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-large,37,42,ego_init_42,-1.4818448029685503,0.22682289642037942,0.4323744953545863,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-large__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-large,37,43,ego_init_43,-1.7568271474993504,0.20706939122015916,0.410516103346076,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-large__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-large,37,44,ego_init_44,-1.5676886662841718,0.4180900714249875,0.8134036910757021,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-large__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-large,37,45,ego_init_45,-1.4200712627891112,0.1536309325553447,0.18580112950690594,62,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-large__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-medium,11,41,ego_init_41,-1.5491115973037934,0.2375374621706076,0.4324812803890093,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-medium__lr1e-4__s11__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-medium,11,42,ego_init_42,-1.5266117278328595,0.24131362163267853,0.43274701242751956,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-medium__lr1e-4__s11__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-medium,11,43,ego_init_43,-1.7629130718289596,0.22254242761695386,0.42375779357421806,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-medium__lr1e-4__s11__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-medium,11,44,ego_init_44,-1.6543547884845895,0.42588678487697185,0.8332462794227297,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-medium__lr1e-4__s11__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-medium,11,45,ego_init_45,-1.305992309223765,0.16795109560005098,0.2012669947897579,62,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-medium__lr1e-4__s11__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-medium,23,41,ego_init_41,-1.5899444928554582,0.23597632124162224,0.4362854475790972,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-medium__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-medium,23,42,ego_init_42,-1.2761565450443557,0.24578647800186326,0.4389974242682515,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-medium__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-medium,23,43,ego_init_43,-1.5805886419715365,0.24178728636091126,0.4780927090904282,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-medium__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-medium,23,44,ego_init_44,-1.5400529090978636,0.4361907648418339,0.8392294584878829,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-medium__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-medium,23,45,ego_init_45,-1.245764323651032,0.17571874681089944,0.2021946262305145,62,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-medium__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-medium,37,41,ego_init_41,-1.5005758347359648,0.24274569246361696,0.44245059118134494,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-medium__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-medium,37,42,ego_init_42,-1.1149412466932984,0.25513800694336325,0.4549225221080982,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-medium__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-medium,37,43,ego_init_43,-1.6096221938444486,0.24474673122227072,0.4884191083829938,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-medium__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-medium,37,44,ego_init_44,-1.495552684777124,0.43763609451945834,0.843488744644519,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-medium__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-medium,37,45,ego_init_45,-1.3753411887586398,0.17219644282978339,0.20909156199399564,62,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-medium__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-small,11,41,ego_init_41,-1.2161042173470746,0.23602147826097114,0.44246692824667,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-small__lr1e-4__s11__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-small,11,42,ego_init_42,-1.0917653639403146,0.2482975571654573,0.4542693825761603,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-small__lr1e-4__s11__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-small,11,43,ego_init_43,-1.5925678500247498,0.21781320446552394,0.42289316601597854,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-small__lr1e-4__s11__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-small,11,44,ego_init_44,-1.2904188809736585,0.3879567854443457,0.7679227677999745,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-small__lr1e-4__s11__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-small,11,45,ego_init_45,-1.4410099299420451,0.15881955914061366,0.18961688495295007,62,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-small__lr1e-4__s11__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-small,23,41,ego_init_41,-1.4619665750684916,0.22689391261488337,0.4297655913099762,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-small__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-small,23,42,ego_init_42,-1.3031349949307967,0.2304777266331699,0.4321563519272505,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-small__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-small,23,43,ego_init_43,-1.7878228496430428,0.20687064536808467,0.41055571164742555,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-small__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-small,23,44,ego_init_44,-1.5500899844891742,0.4268919734702471,0.820625443589523,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-small__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-small,23,45,ego_init_45,-1.592259006817586,0.14851517859094562,0.18453917345491555,62,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-small__lr1e-4__s23__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-small,37,41,ego_init_41,-1.4099043695234978,0.2333889704242962,0.43954952066755926,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-small__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-small,37,42,ego_init_42,-1.3725149719157885,0.23380542241154728,0.4420735942325444,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-small__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-small,37,43,ego_init_43,-1.5701245033806543,0.23947296259527434,0.48621961399380803,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-small__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-small,37,44,ego_init_44,-1.5291586620063125,0.3751415869777681,0.7637525643860363,66,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-small__lr1e-4__s37__data100/full_horizon_metrics.json
retrospective_heldout_full_horizon_recalibrated,transformer-h1p0-small,37,45,ego_init_45,-1.3194124307143384,0.16931220196884933,0.20744384124118026,62,/root/autodl-tmp/results/capacity_history_future_mask_v4e_120/postprocess/full_horizon_sensitivity/v3__transformer-h1p0-small__lr1e-4__s37__data100/full_horizon_metrics.json
